id,brand,title,price,priceCurrency,description,specTableContent
2455,,D'Addario EJ74 Medium Mandolin,105,SEK,"D'Addario's best selling mandolin set, is the standard established by David Grisman and Ricky Skaggs. Warm and bright phosphor bronze tone with the optimal blend of tight playing tension and strong projection.",
2214,,Samsung Galaxy A21s 32GB - Black,199.00,DKK,"6.5\"" HD+ (1600x720), 4G, Exynos 850 Octa-core, 3GB RAM, 32GB Flash, 48Mpixel f/2.0 + 8Mpixel f/2.2 (UltraWide) + 2Mpixel f/2.4 (Macro) + 2Mpixel f/2.4 (Depth) (Back), 13Mpixel f/2.2 (Front), microSD, 5000 mAh battery, 15W FastCharging, 192 gram",
1390,,Logitech G G332 Black & Red Gaming Headset,961843.00,IDR,"LOGITECH G G332 GAMING HEADSET- 50 mm Drivers: Audio Precision and Detail- 6 mm Flip-to-mute-Mic: Be Heard Loud and Clear- Multi-Platform: One Headset for PC, Console & Mobile- 107DB SPL/MW Audio Sensitivity- 280 Grams Lightweight- 2m Audio CableHEAR MORE, PLAY MORELogitech G332 gaming headset produces big sound to get you into the game. Experience the thrill of a complete gaming experience where you hear everything and everyone hears you.50 MM DRIVERSBig 50 mm audio drivers produce a complete, expansive sound for a more immersive gaming experience. Your favorite games will finally sound the way theyre supposed to: Amazing.BE HEARD LOUD",
1390,,Logitech G G332 Black & Red Gaming Headset,961843.00,IDR,"LOGITECH G G332 GAMING HEADSET- 50 mm Drivers: Audio Precision and Detail- 6 mm Flip-to-mute-Mic: Be Heard Loud and Clear- Multi-Platform: One Headset for PC, Console & Mobile- 107DB SPL/MW Audio Sensitivity- 280 Grams Lightweight- 2m Audio CableHEAR MORE, PLAY MORELogitech G332 gaming headset produces big sound to get you into the game. Experience the thrill of a complete gaming experience where you hear everything and everyone hears you.50 MM DRIVERSBig 50 mm audio drivers produce a complete, expansive sound for a more immersive gaming experience. Your favorite games will finally sound the way theyre supposed to: Amazing.BE HEARD LOUD",
2456,Ice-Watch,Ice-Watch017127 ICE Pearl watch,93.89,GBP,Mother of Pearl Ladies Watch,
2032,,Šilterica New Era NFL New Orleans Saints 9Fifty Cap,299,HRK,,
2203,,Sony FE 50mm f/1.8 Lens,,,,
1988,,LEZYNE Steel Floor Drive Pump Gloss Black,49.99,EUR,"Durable CNC machined aluminum barrel and base with steel piston.Details :Varnished wood handle with aluminum junction.Oversized 3.5 inch precision gauge.Extra long, high-strength hose with aluminum couplers.Tough anodized high-polish finish.ABS1 Pro equipped.Weight : 1.7kgMax : 220 psi, 15 barSize : 15 x 20 x 63.5 cm",
2457,,"DYMO Black on Silver, White, Yellow Label Printer Tape, 12 mm Width, 4 m Length",219.600,SEK,"The Dymo LetraTag 100H is compact, portable and easy-to-use - ideal for use in your home. Navigation buttons allow for quick access to advanced features like multiple font styles, text sizing, date stamping and more",
2391,,WS-C3560CX-12PC-S - Cisco Catalyst 3560CX Network Switch - Refurb'd,659.00,USD,"REFURBISHED - Cisco 3560CX Ethernet Switch - 12 port switch - 12 GE PoE+, Uplinks: 2 x 1G SFP & 2 x 1G Copper, IP Base feature set (WS-C3560CX 12PC S)",
2458,,Corsair Vengeance LPX 16GB (2x8GB) DDR4 2400MHz(CMK16GX4M2A2400C16R),24270,HUF,,
1972,Canon,Canon EF 70-200 / 4.0 L IS USM,1049.00,EUR,,
1921,Epson,Epson Ink Cartridge - Cyan - Inkjet - 450 Page,18.00,GBP,Inkjet - 450 Page,
2459,,Sapca New Era Clean Trucker 2 NY Yankees Cap,100,RON,,
2229,,Brother TN-348BK -Super High Yield Toner Cartridge,209.00,AUD,"Brother TN348 Black Toner Cart - 6,000 pages - Compatible With BROTHER DCP 9055CDN, HL 4150CDN, HL 4570CDW, MFC 9460CDN, MFC 9970CDW",
2460,Canon,"Canon PFI-306G PFI-306G 6664B001AA Ink Cartridge - Green, 6664B001 (6664B001)",178.76,USD,"The Canon PFI-306G Ink Cartridge, OEM Canon 6664B001 is manufactured to the highest quality and level of precision. The Canon 6664B001AA is ideal for providing the best print quality.➯New OEM #6664B001 ➯Green, Ink Cartridge ➯n/a Page Yield CompatibilityimagePROGRAF iPF9400",
2461,,Crucial 8GB DDR4-2400 SODIMM Memory for Mac | CT8G4S24AM | Crucial.com,37.99,USD,"Buy Crucial 8GB DDR4-2400 SODIMM Memory for Mac CT8G4S24AM. FREE US Delivery, guaranteed 100% compatibility when ordering using our online tools.",
2293,WD,WD Purple 3.5 10TB 7200Rpm 256Mb Sata 3 7/24 WD101PURZ,,,,
1919,Canon,135mm f/2.0L USM Telephoto Lens for Canon SLR Cameras 2520A004,999.00,USD,The fastest 135mm telephoto lens in its class. Ideal for indoor sports and portraits with background blur.,
959,,Tissot Visodate Men's Stainless Steel Mesh Bracelet Watch,270,GBP,"As part of the Visodate collection, this men's Tissot timepiece boasts a classic round black dial, with date display at the 3-o-clock position, three sleek hands and silver tone hour indexes. A polished stainless steel case encapsulates this timeless watch, with scratch-resistant sapphire crystal, water resistancy up to 30 metres, and a smart mesh bracelet to complete.",
2298,,"16GB HyperX Predator DDR4 2666MHz, CL13, Black, DIMM Memory",74.17,USD,"16GB HyperX Predator DDR4 2666MHz, CL13, Black, DIMM Memory",
2346,,HIKVISION CAMERA WALL MOUNT BRACKET FOR BULLET IP CAMERA DS-1260ZJ,4306.50,NGN,,
2361,,2TB Backup Plus Slim - Red,119.99,NZD,Textured metal finish fits in with modern lifestyle elements.,
2462,,Canon IPF5000 CYAN INK 130ml,63.36,GBP,Canon IPF5000 CYAN INK 130ml,
2463,Tp-Link,"Tp-Link TL-WPA4220, AV600 Powerline Wi-Fi Kit, 600 Mbps high speed data transmissin and extend 300Mbps wireless connections",70.40,AUD,"Plug Type:USStandards and Protocols:HomePlug AV, IEEE802.3, IEEE802.3u, IEEE802.11b/g/nInterface:2*10/100Mbps Ethernet PortButton:Pair, Reset, Wi-Fi/Wi-Fi ClonePower Consumption:Maximum: 5.308W:Typical: 5.086W:Standby: 4.170WLED Indicator:PWR, PLC, ETH, Wi-Fi/Wi-Fi CloneDimensions ( W x D x H ):3.7 x 2.1 x 1.6 in. (94×54×40mm)Range:300 Meters over electrical circuitFrequency:2.4-2.4835GHzSignal Rate:11n: Up to 300Mbps(dynamic):11g: Up to 54Mbps(dynamic):11b: Up to 11Mbps(dynamic)Reception Sensitivity:270M: [emailprotected]% PER:130M: [emailprotected]% PER:108M: [emailprotected]% PER:54M: [emailprotected]% PER:11M: [emailprotected]% PER:6M: [emailprotected]% PER:1M: -9[emailprotected]% PERWireless Security:64/128-bit WEP / WPA / WPA2,WPA-PSK / WPA2-PSKAdvanced Functions:Enable/DisableWireless Radio,WMM, Wireless StatisticsTransmission Power:CE:<20dBm(2.4GHz):FCC:<30dBmModulation Technology:OFDM (PLC)Encryption:Powerline Security::128-bit AES:Wireless Security::WEP, WPA/WPA2, WPA-PSK/WPA2-PSK EncryptionCertification:FCC, RoHSPackage Contents:Powerline Ethernet Adapter TL-WPA4220:6.5 ft. (2 m) Ethernet cable (RJ45):Quick Installation GuideSystem Requirements:Windows 2000/XP/2003/Vista,",
2268,,Original HP 304A Yellow CC532A LaserJet Toner Cartridge,,,"This original HP 304A CC532A Yellow Laserjet Toner Cartridge is designed to work withHP Color LaserJet CM2320fxi, Color LaserJet CM2320n, Color LaserJet CM2320nf, Color LaserJet CP2025dn, Color LaserJet CP2025n, Color LaserJet CP2025x printer models. By using the Original/OEM HP 304A CC532A Laserjet Toner Cartridge you will always get clear, sharp text and graphics.The 304A CC532A Yields up to 2,800 Pages. This means that at 5% page coverage (the average print) you will be able to print 2,800 Pages.Brand:HPBrand Type:Original OEMManufacturer:Hewlett-PackardManufacturer Website Address:http://www.hp.comManufacturer Part Number:CC532AProduct Model:304AQuantity:Single PackProduct Type:LaserJet Toner cartridgeColor:YellowPage Yield:2,800 PagesWeight :2.00 lbs. per EachUPC:883585301515",
2464,,CARTUCHO TINTA EPSON T0792 CIAN,16.7101,EUR,CARTUCHO TINTA EPSON T0792 CIAN 11.1ML STYLUS PHOTO 1400/ BUHO,
1927,,Disco Seagate Ironwolf Nas 12Tb Sata3 (St12000vn0007),374.48,EUR,"Seagate IronWolf ST12000VN0007, 3.5\"", 12000 GB, 7200 RPM",
195,,WS-C2960XR-48FPS-I Cisco Catalyst 2960XR Network Switch (New),2127.00,USD,NEW - Cisco 2960XR Ethernet Switch - 48 port Layer 3 switch - 48 x 10/100/1000 (PoE+) + 4 x SFP (WS-C2960XR 48FPS I),
2286,,"Western Digital SSD, 2TB, Blue, SATA3, 6 Gb/s, 3D NAND, 7mm, 2.5\"", Solid State Drive",1229.99,RON,,
780,Maxxis,"Maxxis Maxxis, High Roller II, 27.5''x2.50, Folding, 3C Maxx Terra, EXO, Wide Trail, 60TPI, Black",85.00,USD,,
2465,Maxxis,"Maxxis Maxxis Highroller 2 Tire, 27.5 x 2.5\"" 3C EXO TR",75.00,USD,,
2466,,HIKVISION DS-7208HQHI-K2/P 2 MEGAPIXEL POC 8 CHANNEL (8CH) DVR,,,"The DS-7208HQHI-K2/P is the new 8 channel Power Over Coax (POC) DVR from HIKVISION. It has H.264 and Duel stream video compression and uses a BNC interface for TVI, AHD, CVBS camera input. This DVR has a HDD capacity of up to 12TB. This DVR also has the additional benefit of supporting an additional 2x IP cameras of up to 4MP Resolution. Power over coax (PoC) provides power to the camera over the same coax cable as the video signal thus simplifying the cable installation and reducing time/costs. To use PoC you must use a compatible PoC TVI camera. Alternatively",
1953,Park Tool,Park Tool CT-6.3,45.99,CAD,,
1308,,Canon CL-211 Original Ink Cartridge - 2976B001,26.64,USD,"Canon CL-211 Original Ink Cartridge - Inkjet - 244 Pages Tri-color - Cyan, Magenta, Yellow - 1 Each Color ink tank delivers brighter colors with a wider range of colors that will stay vibrant, longer. FINE (Full Photolithographic Inkjet Nozzle Engineering) Technology provides exceptional sharpness, detail and quality to your prints. Use genuine Canon ink and photo paper for the ChromaLife100 Plus system that delivers long-lasting, beautiful photos. The CL-211 also has a lower profile making for simple and quick replacement. Ink tank is designed for use with Canon Pixma MP240 250, 270, 480, 490, MX320, 330, 340, and 350.",
2467,,HP VH240a 23.8-inch Full HD 1080p IPS LED,170.98,USD,"HP gaming monitor review. Updated 2020 Amazon pricing, screen size and resolution details Reviewed and rated using scores for brightness, screen quality, color balance and value for money. Is this HP monitor right for a PC gamer?",
2285,Samsung,Genuine Magenta Samsung M404 Toner Cartridge (CLT-M404S/ELS),44.40,GBP,"Genuine Magenta Samsung CLT-M404S/ELS Toner CartridgeThe Samsung CLT-M404S magenta toner happens to be a great buy offered by well-known brand, Samsung. Made with brand new, quality components, users are assured of reliability and performance when they buy these toners. Providing a page yield of 1,000 standard colour pages and 1,500 standard black pages at a five percent coverage makes this toner both useful and economical whether you are using it in the office or at home. The dimensions of this unit box are 387 x181 x 79 mm. Experience the variety offered by the CLT-M404SThis product is easy to use",
285,Brother,Brother HL-L6200DW Business Laser Printer,229.99,USD,"HL-L6200DW Business Laser Printer. The Brother HL-L6200DW monochrome laser printer is a great choice for busy offices and workgroups with higher print volumes that need a reliable printer with a low cost per page. Maximize your productivity with fast printing up to 48ppm and automatic two-sided printing, and help lower your operating costs with a super high-yield replacement toner cartridge. Reduce paper refills with a 520-sheet capacity paper tray that holds more than a ream of paper or for even greater paper capacity add optional trays for a total capacity of 1,610 sheets. Advanced security features help protect sensitive documents",
2468,,Pendrive 64gb Kingston Dtse9g2/64gb Datatraveler,13.33,EUR,,
1928,,Philips TL5 HE 14W 840 (MASTER) | 55cm - Kallvit,,,,
2469,,TP-Link TL-SG1024 24x Port Gigabit Network Switch | Discount Computer Needs,153.95,AUD,"View and shop for TP-Link TL-SG1024 24x Port Gigabit Network Switch, Network Switches, and many more products at Discount Computer Needs.",
2256,,Textil Tape - Black/white In,4.79,GBP,,
2108,,Park Tool CT-5 Chain Breaker,20.00,USD,This compact and lightweight tool can conveniently break your chain.,
2015,OKI,"Original Toner OKI 44992402 (z.B. B401), ca. 2.500 S., schwarz",73.43,EUR,,
2123,,Tissot T-Race Chronograph Cycling Chronograph,6.75E2,CAD,"The Tissot T-Race Cycling celebrates our passion for cycling and is a must-have for all cycling fans! This sporty watch features many details inspired by racing bikes with a fitting aerodynamic and ergonomic design. The large hands make time precise and easy to read. It has a sporty dial with three counters on a black tar effect background, illustrating the roads. Details of the bicycles, such as the fork in the frame, are reflected in the bracelet and lugs, while the outside of the dial and the tachymeter bezel represent the wheel, that is set on a carbon ring. Features",
2470,,"Telefon mobil Samsung Galaxy A31, 64GB, 4GB, Dual SIM, Prism Crush Blue",1499.99,RON,"Telefon mobil Samsung Galaxy A31, 64GB, 4GB, Dual SIM, Prism Crush Blue, comanda acum online la un pret avantajos pe Flanco.ro!",
2390,Belkin,Belkin Belkin Mixit DuraTek Lightning to USB-A Kevlar Cable 1.2M - Gold,11.90,BHD,"The Belkin Mixit DuraTek 1.2 m Lightning to USB Cable delivers ultimate durability in a highly polished, super-strong aluminum finish. Built with the toughest and most durable materials including DuPont Kevlar and Dacron, this cable provides an improved s",
2216,,LCD ASUS ROG Swift PG248Q 1920x1080p TN 160Hz 1ms G-SYNC,4716.00,SEK,LCD ASUS ROG Swift PG248Q 1920x1080p TN 160Hz 1ms G-SYNC,
2435,,Apple zasilacz 30W USB-C do MacBook 12''/iPhone/iPad,229,PLN,,
1967,LaCie,LaCie Mobile Drive 2TB USB-C - Prateado,128.79,EUR,LaCie Mobile Drive 2TB USB-C - Prateado,
2471,,Cheap Replica Audemars Piguet Royal Oak Frosted Gold Quartz Watch 67653BC.GG.1263BC.02,,,Top AAA replica Audemars Piguet Royal Oak Frosted Gold Quartz Watch 67653BC.GG.1263BC.02 wholesale from China with cheap price.,
2017,,Daddario 45-105 XL Long Scale Bass Set,19.99,USD,"D'Addario XL Nickel Electric Bass strings are world-renowned as ""The Player's Choice"" amongst bass players of all genres and styles. All XL strings are pre",
2472,SEAGATE,"SEAGATE HDD IRONWOLF (NAS) 3.5\"" - 10TB, SATAIII, ST10000VN0004",8792,Kč,"IRONWOLF NASIronWolf™ is designed for everything NAS. Get used to tough, ready and scalable 24×7 performance that can handle multi-drive environments across a wide range of capacities.Key AdvantagesOptimized for NAS with AgileArray.™ AgileArray enables dual-plane balancing andRAID optimization in multi-bay environments, with the most advanced powermanagement possible. Actively protect your NAS with IronWolf Health Management focusing on prevention,intervention and recovery. High performance means no lag time or downtime for users during workload traffic forthe NAS. Seagate leads the competition with the highest-performing NAS drive portfolio. Rotational Vibration (RV) sensors. First in its class of drives to include RV sensors tomaintain",
2232,,"Intel Xeon Gold, 6130, 16 Core, 32 Threads, 22M, 2.1Ghz, 3647, 3Yr Wty",3711.40,AUD,Intel Xeon Gold 6130 LGA3647 2.1GHz 16-Core CPU Processor - 16 Cores - 32 Threads - Frequency: 2.1GHz - 22MB L3 Cache - LGA 3647 Socket - BX806736130 - 3 Years Limited Warranty,
2417,,RAM Corsair Vengeance LPX DDR4 3200MHz 2 x 8Go,72.73,EUR,MEM D4 3200 16Go 2x8G CORSAIR *CMK16GX4M2B3200C16* Vg LP *0454,
2236,,Citizen Promaster Taucheruhr Diver 300 m,308.00,CHF,Citizen Promaster Taucheruhr Diver 300 m,
156,,RATON LOGITECH M510 LASER WIRELESS,47.8918,EUR,MOUSE RATON LOGITECH M510 LASER WIRELESS NEGRO,
2473,,Switch Unmanaged PoE GS108PE-300EUS 8-Port Gbit,"Incl. BTW€151,25",EUR,,
2004,Xerox,Xerox 106R02757 Magenta Original Toner Cartridge,80.21,USD,,
2407,,Tissot Gents PRC 200 Quartz Classic Black Leather Strap & Black Dial,395,GBP,"This collection has a watch for everyone, from sporty to true classics. You are sure to find your perfect match within the Tissot PRC 200 family. After the immense success of the Tissot PRS200 sports line, Tissot decided to come up with a sports timepiece also water resistant to 20 bar ( 200 m / 660 ft) but with a more classic look and feel: the Tissot PRC200. The reduced bezel means that the dial appears very large, offering clear reading of the time. This readability is highlighted by the use of superluminova for the indices and hands.",
2186,Apple,Apple APPLE 60W MAGSAFE 2 POWER ADAPTER (MACBOOK PRO WITH RETINA),79.00,USD,Apple 60W MagSafe 2 Power Adapter,
2474,,Asus ROG Strix GeForce RTX 2070 8GB OC Edition 256-Bit Graphics Card | 90YV0C90-M0NA00,2650.00,AED,1410 MHz - Boostable to 1845 MHz 2304 CUDA Cores Turing Architecture 8GB of GDDR6 VRAM 14 Gb/s Memory Speed 256-Bit Memory Interface DisplayPort | HDMI | USB Type-C 7680 x 4320 Max Digital Resolution Triple Axial-Tech Fans | AURA Sync RGB VirtualLink Ready,
346,,"3M - Privacy filter for desktop 27\""\"" widescreen (59,8x33,7)",1940.00,SEK,"3M Privacy filter for desktop 27\""\"" widescreen (59, 8x33, 7) (7000031980) - Typ: Skärmskydd",
2475,,WESTERN DIGITAL MY PASSPORT 2TB EXTERNAL HARD DRIVE BLACK,"N35,999.00",NGN,WESTERN DIGITAL MY PASSPORT 2TB EXTERNAL HARD DRIVE BLACK,
2170,,Original Brother LC129XL Ink Cartridges Multipack,9.999E1,EUR,,
2194,Garmin,"Striker Plus 5cv, Worldwide w/GT20",369.00,EUR,,
2307,,"Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD",89.54,GBP,"Seagate 2TB FireCuda 3.5"" SATA 6Gb/s SSHD",
2293,WD,WD Purple 3.5 10TB 7200Rpm 256Mb Sata 3 7/24 WD101PURZ,,,,
2314,,Epson Fox T1283 (3.5ml) DURABrite Ultra blekhylki (rautt),2837,ISK,Nánari lýsing frá framleiðanda:Barcode: 8715946624624Compatible Brand: EpsonCompatible Printer(s): Stylus Office BX305F/BX305FWForm Factor: Ink CartridgeInk Colour(s): MagentaInk Volume: 3.5Model Name: T1283New/Remanufactured: NewOriginal/Compatible: Original ManufacturerProduct Family: FoxProduct Type: Ink CartridgeSingle or Multi Colour Cartridge: SingleTotal: 1Ink Colour(S): MagentaCompatible: Stylus Office BX305F/BX305FWInk Volume: 3.5ml,
2071,Lexmark,C544X1MG Toner Cartridge - Lexmark Genuine OEM (Magenta),133.00,USD,"Genuine OEM Lexmark Toner Cartridge, Magenta, Extra High Capacity 4,000 page yield. Lexmark part number: C544X1MG, C544X2MG. Color Laser Toner Cartridge compatible with Lexmark C544, C546dtn, X544.",
2200,Sandisk,SanDisk Extreme Pro Compact flash memory card 128GB - optimised for 4K video,116.66,GBP,"Shoot cinema-quality video with the latest VPG-65 guaranteeExtreme continuous shot-to-shot performance with up to 140MB/s (933X)Extreme transfer speed moves data to the computer at up to 160MB/s (1067X)World's first high capacity card (256GB) optimised for 4K video capture with VPG-65RTV silicone coating for added protection against shock and vibrationBacked by rigorous stress, shock and vibration testing proceduresBacked by a lifetime warranty",
2476,,Raymond Weil Parsifal Silver Mens Watch,1.195E3,GBP,"This handsome piece is included in Raymond Weil Parsifal collection and displays an effortless all-round timeless silhouette. This watch is designed for those who want both elegance and performance. The watch features a blue sun-ray dial with bold silver Roman numerals, matching pointed hands and a small square date window at the 3 o'clock. The dial is set in a practical stainless steel case, featuring a fixed bezel with domed set minute markers and protective sapphire glass. Finished with a solid stainless steel bracelet strap with polished links and a deployment clasp with push buttons.Official Stockists: YesRange: ParsifalModel: 5580-ST-00508Gender: MensBracelet",
2036,Dymo,Dymo 91240 LetraTAG Tape Starter Pack,11.98,GBP,These 12mm glossy tapes are decorative and long-lasting. The perfect solution to label anything you want at home.,
2477,,Canon RF24-105mm F4-7.1 IS STM,399.99,USD,"The RF24-105mm F4-7.1 IS STM is a compact and lightweight RF-series lens that o ers a versatile zoom range, cap- turing di erent subjects with ease. For macro enthusiasts, the RF24-105mm F4-7.1 IS STM is particularly advantageous, o ering an impressive maximum magni cation of 0.5x using Center Macro Focus — helping you snap photos from as close as one inch away. Your images and videos will remain clear and steady, too, thanks to a leadscrew-type STM mo- tor that enables smooth autofocusing, and optical image stabilization with up to 5 stops of shake correction. And, witha control ring that",
2445,,TP-Link TL SG1008 8-Port Gigabit Unmanaged Rackmount Switch,39.17,GBP,"What This Product DoesThe TL-SG1008 8-Port Gigabit desktop/rack-mount switch provides an easy way to make the transition to Gigabit Ethernet. All 8 ports support auto MDI/MDIX, no need to worry about the cable type, simply plug and play. Moreover, with the innovative energy-efficient technology, the TL-SG1008 can save the power consumption, making it an eco-friendly solution for your business network.Features:Green Ethernet technology8 10/100/1000Mbps Auto-Negotiation RJ45 ports supporting Auto-MDI/MDIXIEEE 802.3x flow control provides reliable data transferStandard 13-inch rackmount steel caseSupport 802.1p/DSCP QoS and IGMP Snooping functionFanless design ensures quiet operationPlug and play, no configuration neededHigh PerformanceThe TL-SG1008 features non-blocking wire-speed architecture",
2478,,TP-LINK TL-WA860RE netwerkextender,23.21,EUR,"IEEE 802.11b/g/n, 2.4~2.4835GHz, 10/100Mbps",
2079,Intel,Intel Xeon Platinum 8180 / 2.5 GHz processor,98495,SEK,,
2479,,16GB DDR4-2666MHz CL13 Kings. XMP HyperX Predator,1895.00,CZK,,
2343,Cooler Master,Cooler Master MasterLiquid ML120R RGB All In One Liquid Cooler,99.98,GBP,Cooler Master MasterLiquid ML120R RGB Dual Chamber All In One Water Cooler with 120mm Radiator,
2257,,"Canon 054 H Toner cartridge, Magenta",481.00,PLN,,
2295,,11-Speed Chain Quick Link,27.49,USD,QUICK-LINKFEATURE- Tool-free assembly (possible)- Non-reusable- TL-CN10BENEFIT- Easy connect- Compatible with current 11-speed chains- Quick assembly tool,
2480,,Canon BG-E11 Battery Grip For EOS 5D MKIII,232.50,GBP,EOS 5D MKIII Battery Grip,
2178,OKI,"Original Toner OKI 44973533 (z.B. C301), ca. 1.500 S., gelb",78.89,EUR,,
2396,,"D-Link DGS-1100-08P 8-Port 1Gb EasySmart Switch, PoE",89.64,EUR,,
1994,,"RAM Double U-Bolt Base with 2.25\"" Ball",$64.05,AUD,"The RAM-D-235U by RAM Mounts consists of a stainless steel double u-bolt base connected to a 2.25\"" diameter ball. The double u-bolt base will accommdate rails from 0.75\"" to 1.25\"" in diameter.Material: Powder Coated Marine Grade AluminumBall Size: 2.25\"" Rubber Ball \""D\"" Size",
2481,,TAG Heuer Automatic Watch WBE5114.FC8266,3100,USD,,
2482,,High Roller II 27.5 x 2.40 60 TPI Folding 3C Maxx Terra ExO / TR tyre,6.9E1,EUR,"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and centre improve braking performance and traction on hard surfaces. An excellent choice for technical, freeride terrain.- OPEN TREAD DESIGN- IMPROVED BRAKING AND TRACTION- 3C MAXX TERRA- TUBELESS READY (TR)- EXORUBBER COMPOUNDSThe most important part of a tire is arguably the rubber compound within the tread. By changing the amounts of various components of the rubber formula, engineers can make two identical looking tires perform completely differently.3C",
1990,,Shimano Brake Mount Adapter Front IS To Post 160mm,25.95,AUD,DescriptionGenuine Shimano disc brake adapter.SpecificationsCaliper type: postFork Type: A-STDRotor: 160mm,
2159,Sony,Sony Sony FE 50mm f/1.8 Lens,249.99,USD,"A simple, bright, and lightweight normal prime, the FE 50mm f/1.8 from Sony is a versatile normal-length prime lens designed for full-frame E-mount mirrorless cameras. Its sleek design makes it well-suited for everyday shooting, while the fast f/1.8 maxim",
2313,Tissot,Tissot Stainless Steel T-Classic Men's Watch - T0636171103700,440.00,USD,The Tissot Tradition,
639,,"3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen",1686.00,SEK,"3M Privacy filter framed lightweight 18, 1\""\""-20\""\"" widescreen (7000059517) - Typ: Skärmskydd",
1012,,Original Epson T0487 Ink cartridge Multipack,109.62,GBP,Original Epson T0487 Ink cartridge Multipack,
2483,,Heritage Classic Automatic Men's Watch,1800,GBP,,
2073,ASUS,Asus Tuf Gaming X570Plus Wifi Amd Motherboard Socket Am4X570Ddr4Sata 600Atx,227.616,GBP,"TUF Gaming X570-Plus (Wi-Fi) distills the essential elements of the latest AMD platform and combines them with game-ready features and proven durability. Engineered with military-grade components, upgraded power solutions and a comprehensive set of cooling options, these motherboards deliver rock-solid performance with unwavering gaming stability.When you build with a TUF Gaming motherboard, you also benefit from the TUF Gaming Alliance — an ASUS collaboration with trusted industry partners that ensures easier building, the best compatibility, and complementary aesthetics from components to case.ROCK-SOLID PERFORMANCEWith upgraded power delivery and comprehensive cooling options to fuel AMD\\'s latest CPUs, plus support for faster memory",
2484,Tp-link,TP-Link Archer VR400-AC1200 Wireless Gigabit VDSL/ADSL Modem Router(Black).,290.7,AED,,
1951,Cooler Master,Cooler Master Gaming MP510 Black Medium Mouse Pad,209,ZAR,• Colour: Black• Size: Medium• Thickness: 3mm• Durable Cordura Fabric• Anti-Fray Stitching• Glow-in-the-Dark Logo• Splash-Proof Surface,
494,ASUS,"Asus 27\"" TUF Gaming VG27BQ. 165Hz, 0.4ms, Nvidia G-Sync - gaming monitor",,,"Buy Asus 27\"" TUF Gaming VG27BQ. 165Hz, 0.4ms, Nvidia G-Sync - gaming monitor at multitronic.fi, as well as find price, description and specifications online.",
119,,Garmin Forerunner 245 Music HRM with GPS Watch - Black,299.9,GBP,,
2485,,PARK TOOL CRANK WRENCH 14MM SOCKET & 8MM HEX WRENCH CCW-5C,2.499E1,AUD,"The CCW-5 features both a 14mm socket and 8mm hex wrench on a long, comfortable handle.Need help? See these easy instructions from Park Toolhttps://www.parktool.com/blog/repair-help/crank-removal-and-installation-three-piece",
951,,Genuine Xerox 106R01218 Cyan Toner Cartridge,$432.95,,Genuine Xerox 106R01218 Cyan Toner Cartridge for use in Phaser 6360,
2059,,Nikon D7500 DSLR Camera with 18-140mm Lens,,,,
2082,Asus,Asus AMD ROG STRIX X570-E GAMING AM4 ATX Motherboard | PCByte,489.0,AUD,Supports 2nd and 3rd Gen AMD Ryzen processorsSocket : AM4Chipset : AMD X570M.2 Slot : 2RAM Slot : 4 DIMM DDR4Form Factor : ATX,
2397,,WS-C3850-48P-SCisco Catalyst 3850 48 Port PoE IP Base,197829.00,CZK,,
2426,,"Gas on Steel Cooktop, 90cm, Flush Fit",,,"Designed to fit flush into your kitchen benchtop, this large cooktop creates a seamless look and easy cleaning.",
2294,,"LG Gaming Monitor 27\"" 240Hz, Black",159.00,KWD,27” Full HD (1920 x 1080) Display 240Hz Refresh Rate NVIDIA G-sync Compatible Adaptive-Sync Tilt/Height/Swivel/Pivot Adjustable USB 3.0 Quick Charge,
2486,,"Canon 0882B001AA (PFI-101MBK) Ink Cartridge, Matte Black, OEM",141.99,USD,OEM Canon PFI-101MBK (0882B001AA) Matte Black Ink CartridgeCompatible with:imagePROGRAF iPF5000imagePROGRAF iPF5100imagePROGRAF iPF6000SimagePROGRAF iPF6100imagePROGRAF iPF6200,
2487,,Pendrive Sandisk PEN Drive SDDD3-256G-G46,46.35,EUR,SanDisk Ultra Dual Drive m3.0 256GB Grey & Silver,
2367,,Maxxis Assegai Folding Tyre - All Sizes 27.5 x 2.5 WT 3C MT EXO+,,,,
2337,,CT-S500 CHAIN TENSIONER ALFINEBLACK,48.0,NZD,,
2475,,WESTERN DIGITAL MY PASSPORT 2TB EXTERNAL HARD DRIVE BLACK,"N35,999.00",NGN,WESTERN DIGITAL MY PASSPORT 2TB EXTERNAL HARD DRIVE BLACK,
2488,,F&P 90cm Gas Cooktop (CG905DWNGFCX3),2137.1,AUD,F&P 90cm Gas Cooktop,
2037,Ice-Watch,Ice-Watch016985 Duo Chic Uhr,99.00,EUR,Pink Ladies Watch size Medium,
